Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
72,80.88778290726253,0.15798395099074714,29.98331521969864,0.058561162538473904,29.98331521969864,0.058561162538473904,0.0,50.904467687561066,29.98331521969864,0.058561162538473904,51.51102638852143,0.6065587009603632,0.00029617124070330236,0.05737647757566622,4.1808856930237965,2560,2048,512,4.0,0
73,81.45005911398096,0.15908214670699405,30.299619892468556,0.05917894510247765,30.299619892468556,0.05917894510247765,0.0,51.15043922150957,30.299619892468556,0.05917894510247765,51.81427259039182,0.6638333688822513,0.00032413738714953677,0.057882395553885024,0.7557326084837257,2560,2048,512,4.0,0
74,79.85029977830078,0.1559576167544937,30.299619892468566,0.05917894510247767,30.299619892468566,0.05917894510247767,0.0,49.550679885829396,30.299619892468566,0.05917894510247767,50.21330560271167,0.6626257168822747,0.0003235477133214232,0.05788475424919748,2.1309663291859806,2560,2048,512,4.0,0
75,79.37385545711143,0.15502706143967077,30.299619892468577,0.05917894510247769,30.299619892468577,0.05917894510247769,0.0,49.07423556464005,30.299619892468577,0.05917894510247769,49.67205936044891,0.5978237958088641,0.00029190615029729694,0.058011320501293984,1.0071436626951709,2560,2048,512,4.0,0
76,78.12683803820369,0.20135782999537033,30.494626613204506,0.07859439848764048,30.494626613204506,0.07859439848764048,0.14472690055191606,47.48748452444434,30.639353513756422,0.07896740596328974,48.06569788130082,0.5782133568564802,0.00026621241107572754,0.07747716535284244,4.91959132630825,2560,2048,512,4.0,1
77,84.25767370510295,0.174446529410151,30.17076906043457,0.06246536037357054,30.17076906043457,0.06246536037357054,0.5306653020236922,53.556239342641845,30.70143436245826,0.06356404629908542,54.162992464323025,0.6067531216811801,0.0002921295723067791,0.06230782865585905,1.228124395347237,2560,2048,512,4.0,1
78,85.57434126500499,0.16713738528321287,29.592597448559413,0.057798041891717604,29.592597448559413,0.057798041891717604,0.0,55.9817438164431,29.592597448559413,0.057798041891717604,56.6320977733254,0.6503539568822987,0.0003175556430089349,0.0565278193196867,0.615443508561043,2560,2048,512,4.0,0
79,85.52182766691547,0.16703481966194428,29.5871090205594,0.05778732230578008,29.5871090205594,0.05778732230578008,0.0,55.93471864635356,29.5871090205594,0.05778732230578008,56.58043884323587,0.6457201968823085,0.0003152930648839397,0.056526150046249224,0.5663909915953695,2560,2048,512,4.0,0
80,84.39377299619989,0.1648315878832029,29.58939043255939,0.05779177818859256,29.58939043255939,0.05779177818859256,0.0,54.804382563638,29.58939043255939,0.05779177818859256,55.444441080520306,0.6400585168823056,0.0003125285726964383,0.05654166389781168,1.6481895842213987,2560,2048,512,4.0,0
81,84.30261007926734,0.16465353531106902,29.594985792559378,0.057802706626092534,29.594985792559378,0.057802706626092534,0.0,54.70762428670545,29.594985792559378,0.057802706626092534,55.346329443587734,0.6387051568822812,0.0003118677523839264,0.05655523561656173,0.6096336984383868,2560,2048,512,4.0,0
82,83.0620579765365,0.16223058198542284,29.60088347255937,0.05781422553234252,29.60088347255937,0.05781422553234252,0.0,53.46117450397463,29.60088347255937,0.05781422553234252,54.07621965993499,0.6150451559603596,0.0003003150175587693,0.05661296546211231,1.7569592842366433,2560,2048,512,4.0,0
83,83.38615522584598,0.2290828440270494,30.096849704134605,0.08268365303333683,30.096849704134605,0.08268365303333683,0.2894538011038321,52.99985172060505,30.386303505238438,0.08347885578362207,53.57806507746153,0.5782133568564802,0.0002633029858180693,0.08189035755050673,4.562095072577563,2560,2048,512,4.0,1
84,90.16681462076309,0.1761070598061779,29.585078710628732,0.05778335685669674,29.585078710628732,0.05778335685669674,0.0,60.5817359101319,29.585078710628732,0.05778335685669674,61.18829461109226,0.6065587009603632,0.00029617124070330236,0.05659867189388834,1.0196539289857185,2560,2048,512,4.0,0
85,90.7930950304696,0.17733026373138594,29.902409531939757,0.05840314361706984,29.902409531939757,0.05840314361706984,0.0,60.89068549852735,29.902409531939757,0.05840314361706984,61.5545188674096,0.6638333688822513,0.00032413738714953677,0.05710659406847657,0.49518183330084753,2560,2048,512,4.0,0
86,85.3243020239754,0.16664902739057696,29.902409531939774,0.05840314361706987,29.902409531939774,0.05840314361706987,0.0,55.42189249203315,29.902409531939774,0.05840314361706987,56.084518208915426,0.6626257168822747,0.0003235477133214232,0.05710895276378902,6.0,2560,2048,512,4.0,0
87,84.4302341509254,0.16490280107602617,29.902409531939785,0.05840314361706989,29.902409531939785,0.05840314361706989,0.0,54.527824618983146,29.902409531939785,0.05840314361706989,55.12564841479201,0.5978237958088641,0.00029190615029729694,0.05723551901588553,1.4247672145558283,2560,2048,512,4.0,0
88,88.98774599598255,0.2275901432122316,30.109607132675723,0.07700666785850568,30.109607132675723,0.07700666785850568,0.8683614033114964,58.009777459992534,30.97796853598722,0.07922754101275503,58.587990816849015,0.5782133568564802,0.000266580616346925,0.0777487344734873,0.19062106639111676,2560,2048,512,4.0,1
89,96.77196876504081,0.18900775149422033,29.567645169547806,0.05774930697177306,29.567645169547806,0.05774930697177306,0.0,67.20432359549034,29.567645169547806,0.05774930697177306,67.85099136437265,0.6466677688823097,0.0003157557465245653,0.05648628398568001,0.09652499521178015,2560,2048,512,4.0,0
