time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_kv_cache_swap.min,time_stats.attn_kv_cache_swap.max,time_stats.attn_kv_cache_swap.mean,time_stats.attn_kv_cache_swap.median,time_stats.attn_kv_cache_swap.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_prefill_kv_cache_prep.min,time_stats.attn_prefill_kv_cache_prep.max,time_stats.attn_prefill_kv_cache_prep.mean,time_stats.attn_prefill_kv_cache_prep.median,time_stats.attn_prefill_kv_cache_prep.std,time_stats.attn_prefill_qkv_reshape.min,time_stats.attn_prefill_qkv_reshape.max,time_stats.attn_prefill_qkv_reshape.mean,time_stats.attn_prefill_qkv_reshape.median,time_stats.attn_prefill_qkv_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill_output_reshape_copy.min,time_stats.attn_prefill_output_reshape_copy.max,time_stats.attn_prefill_output_reshape_copy.mean,time_stats.attn_prefill_output_reshape_copy.median,time_stats.attn_prefill_output_reshape_copy.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.031,0.03,0.03,0.0006324555320336754,0.448,0.448,0.44800000000000006,0.448,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,79,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.029400000000000003,0.029,0.0004898979485566344,0.455,0.456,0.45520000000000005,0.455,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,80,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.035,0.033600000000000005,0.033,0.0008000000000000007,0.459,0.462,0.46040000000000003,0.46,0.001019803902718558,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,81,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0334,0.033,0.000489897948556636,0.465,0.467,0.4662,0.466,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,82,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.035,0.034,0.034,0.0006324555320336764,0.47200000000000003,0.47300000000000003,0.47220000000000006,0.47200000000000003,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,83,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0334,0.033,0.000489897948556636,0.47600000000000003,0.47600000000000003,0.4760000000000001,0.47600000000000003,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,84,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.035,0.0334,0.033,0.0008000000000000007,0.485,0.486,0.4854,0.485,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,85,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.033,0.033,0.0,0.489,0.49,0.4894,0.489,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,86,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.0334,0.033,0.000489897948556636,0.496,0.497,0.49639999999999995,0.496,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,87,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.034,0.033800000000000004,0.034,0.00040000000000000034,0.499,0.5,0.49939999999999996,0.499,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,88,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0368,0.037,0.0003999999999999976,0.506,0.507,0.5067999999999999,0.507,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,89,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0364,0.036000000000000004,0.0004898979485566326,0.511,0.513,0.512,0.512,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,90,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.037,0.037,0.0006324555320336743,0.516,0.518,0.517,0.517,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,91,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0364,0.036000000000000004,0.0004898979485566326,0.523,0.526,0.524,0.523,0.001264911064067353,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,92,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0368,0.037,0.0003999999999999976,0.528,0.529,0.5284,0.528,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,93,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.038,0.0368,0.037,0.000748331477354786,0.532,0.534,0.5334000000000001,0.534,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,94,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.038,0.0374,0.037,0.000489897948556636,0.538,0.54,0.539,0.539,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,95,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.037,0.0364,0.036000000000000004,0.0004898979485566326,0.543,0.543,0.543,0.543,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,96,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0396,0.04,0.000489897948556636,0.548,0.55,0.549,0.549,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,97,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.04,0.0392,0.039,0.00040000000000000034,0.554,0.556,0.5548,0.555,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,98,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.040400000000000005,0.04,0.0004898979485566361,0.561,0.562,0.5614000000000001,0.561,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,99,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.5660000000000001,0.5670000000000001,0.5668000000000001,0.5670000000000001,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,100,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.5710000000000001,0.5730000000000001,0.5720000000000001,0.5720000000000001,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,101,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.577,0.578,0.5773999999999999,0.577,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,102,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.041,0.041,0.041,0.0,0.582,0.582,0.582,0.582,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,103,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.041,0.0402,0.04,0.00040000000000000034,0.587,0.588,0.5878,0.588,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,104,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.044,0.042800000000000005,0.043000000000000003,0.0007483314773547867,0.593,0.594,0.5938,0.594,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,105,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.04359999999999999,0.044,0.0004898979485566326,0.604,0.605,0.6042,0.604,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,106,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,0.608,0.608,0.608,0.608,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,107,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.045,0.044199999999999996,0.044,0.00040000000000000034,0.611,0.612,0.6118,0.612,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,108,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.044,0.0434,0.043000000000000003,0.0004898979485566326,0.617,0.62,0.6182000000000001,0.618,0.001166190378969061,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,109,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.045,0.045,0.0,0.623,0.624,0.6236,0.624,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,110,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.043000000000000003,0.045,0.044,0.044,0.0006324555320336743,0.627,0.628,0.6275999999999999,0.628,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,111,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.044,0.0432,0.043000000000000003,0.000748331477354786,0.634,0.636,0.6354,0.636,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,112,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.047799999999999995,0.048,0.00040000000000000034,0.64,0.641,0.6406000000000001,0.641,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,113,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.048,0.0474,0.047,0.000489897948556636,0.644,0.645,0.6446000000000001,0.645,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,114,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.05,0.048,0.048,0.0010954451150103333,0.651,0.652,0.6514000000000001,0.651,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,115,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.049,0.0474,0.047,0.0008000000000000007,0.655,0.656,0.6556000000000001,0.656,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,116,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.049,0.0482,0.048,0.00040000000000000034,0.661,0.663,0.6617999999999999,0.662,0.000748331477354789,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,117,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.048,0.0472,0.047,0.000748331477354789,0.666,0.667,0.6664,0.666,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,118,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.049,0.047599999999999996,0.047,0.0008000000000000007,0.671,0.672,0.6714000000000001,0.671,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,119,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.047,0.046599999999999996,0.047,0.000489897948556636,0.677,0.678,0.6776,0.678,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,120,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0502,0.05,0.00040000000000000034,0.684,0.684,0.684,0.684,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,121,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.051000000000000004,0.053,0.0514,0.051000000000000004,0.0007999999999999979,0.6880000000000001,0.6890000000000001,0.6882000000000001,0.6880000000000001,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,122,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0504,0.05,0.000489897948556636,0.6930000000000001,0.6950000000000001,0.6940000000000001,0.6940000000000001,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,123,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.05,0.0492,0.049,0.00040000000000000034,0.6990000000000001,0.7000000000000001,0.6998000000000001,0.7000000000000001,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,124,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0506,0.051000000000000004,0.000489897948556636,0.705,0.707,0.706,0.706,0.0006324555320336764,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,125,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.0508,0.051000000000000004,0.0007483314773547889,0.71,0.712,0.7113999999999999,0.712,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,126,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051000000000000004,0.0502,0.05,0.00040000000000000034,0.72,0.721,0.7203999999999999,0.72,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,127,0,320,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.052000000000000005,0.051000000000000004,0.051000000000000004,0.0006324555320336764,0.724,0.726,0.725,0.725,0.0008944271909999167,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,128,0,320,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.017,0.019,0.0176,0.017,0.0007999999999999995,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,1,0,384,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.025,0.025,0.025,0.025,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,2,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.005200000000000001,0.005,0.0004,0.031,0.032,0.0314,0.031,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,3,0,384,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.036000000000000004,0.037,0.0364,0.036000000000000004,0.0004898979485566326,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,4,0,384,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.043000000000000003,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,5,0,384,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.049,0.05,0.0492,0.049,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,6,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.006,0.0052,0.005,0.0004,0.055,0.056,0.055600000000000004,0.056,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,7,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.0,0.063,0.063,0.063,0.063,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,8,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.07,0.07,0.07,0.07,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,9,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.0004,0.076,0.077,0.0762,0.076,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,10,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.007,0.0062,0.006,0.0004,0.082,0.083,0.0824,0.082,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,11,0,384,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.089,0.09,0.0894,0.089,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,12,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.094,0.095,0.09459999999999999,0.095,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,13,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.101,0.10200000000000001,0.1016,0.10200000000000001,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,14,0,384,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.109,0.109,0.10900000000000001,0.109,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,15,0,384,False
0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.0,0.115,0.116,0.11520000000000001,0.115,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,16,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.008400000000000001,0.008,0.000489897948556636,0.123,0.124,0.1236,0.124,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,17,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.129,0.13,0.1296,0.13,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,18,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0076,0.008,0.0004898979485566356,0.135,0.137,0.1356,0.135,0.0008000000000000007,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,19,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0078,0.008,0.0004,0.14200000000000002,0.14300000000000002,0.14240000000000003,0.14200000000000002,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,20,0,384,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.008,0.0,0.149,0.149,0.149,0.149,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,21,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.007,0.009000000000000001,0.008,0.008,0.0006324555320336762,0.162,0.163,0.1622,0.162,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,22,0,384,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.007,0.009000000000000001,0.008,0.008,0.0006324555320336762,0.165,0.165,0.165,0.165,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,23,0,384,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.008,0.009000000000000001,0.008400000000000001,0.008,0.000489897948556636,0.17,0.17,0.17,0.17,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,24,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009600000000000001,0.01,0.0004898979485566351,0.177,0.178,0.1774,0.177,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,25,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009200000000000002,0.009000000000000001,0.0003999999999999997,0.185,0.185,0.185,0.185,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,26,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.010599999999999998,0.011,0.0004898979485566352,0.19,0.191,0.19019999999999998,0.19,0.0004000000000000003,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,27,0,384,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.0098,0.01,0.0003999999999999997,0.195,0.196,0.19540000000000002,0.195,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,28,0,384,False
0.003,0.004,0.0032,0.003,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009400000000000002,0.009000000000000001,0.0004898979485566351,0.202,0.20400000000000001,0.2028,0.203,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,29,0,384,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009200000000000002,0.009000000000000001,0.0003999999999999997,0.20700000000000002,0.20800000000000002,0.20760000000000006,0.20800000000000002,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,30,0,384,False
0.003,0.004,0.0033999999999999994,0.003,0.0004898979485566357,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.0098,0.01,0.0003999999999999997,0.215,0.216,0.2152,0.215,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,31,0,384,False
0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.01,0.009600000000000001,0.01,0.0004898979485566351,0.222,0.223,0.2222,0.222,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,32,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.0126,0.012,0.0008000000000000003,0.229,0.23,0.22960000000000003,0.23,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,33,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0132,0.013000000000000001,0.00039999999999999964,0.23600000000000002,0.23700000000000002,0.23620000000000002,0.23600000000000002,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,34,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013000000000000001,0.012,0.012,0.0006324555320336764,0.243,0.244,0.2432,0.243,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,35,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.013000000000000001,0.012,0.012,0.0006324555320336764,0.249,0.25,0.2496,0.25,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,36,0,384,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0132,0.013000000000000001,0.00039999999999999964,0.256,0.257,0.2564,0.256,0.000489897948556636,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,37,0,384,False
0.003,0.004,0.0038,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0132,0.013000000000000001,0.00039999999999999964,0.262,0.263,0.2622,0.262,0.00040000000000000034,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,38,0,384,False
0.003,0.004,0.0036000000000000003,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.014,0.0132,0.013000000000000001,0.00039999999999999964,0.269,0.27,0.26960000000000006,0.27,0.0004898979485566361,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,39,0,384,False
0.003,0.004,0.0036,0.004,0.0004898979485566356,0.0,0.0,0.0,0.0,0.0,0.012,0.014,0.013000000000000001,0.013000000000000001,0.000632455532033676,0.275,0.275,0.275,0.275,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,40,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0162,0.016,0.00040000000000000034,0.28200000000000003,0.28400000000000003,0.28280000000000005,0.28300000000000003,0.0007483314773547889,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,41,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0164,0.016,0.000489897948556636,0.289,0.289,0.289,0.289,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,42,0,384,False
0.004,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.0162,0.016,0.00040000000000000034,0.302,0.302,0.302,0.302,0.0,,,,,,,,,,,,,,,,,,,,,2560,32,32,16,1,4096,43,0,384,False
